,date,stock,Open,Close,Volume,Positive,Negative,Neutral,Price_change
2011,2012-01-18,JNJ,65.26000213623047,65.27999877929688,8095600,0.3331601843237877,0.02832005110879739,0.6385197738806406,1
2012,2012-01-20,JNJ,65.27999877929688,65.2699966430664,14715500,0.048659514635801315,0.6407656669616699,0.31057482957839966,1
2013,2012-01-24,JNJ,64.33999633789062,65.0,12367900,0.1428401902473221,0.38135624025017023,0.475803566010048,-1
2014,2012-01-25,JNJ,64.83000183105469,65.22000122070312,10531400,0.38815234005451205,0.14152010176330804,0.4703275740146637,1
2015,2012-01-26,JNJ,65.52999877929688,65.69999694824219,12546100,0.20399290416389704,0.09852973744273186,0.6974773779511452,1
2016,2012-01-31,JNJ,65.86000061035156,65.91000366210938,13562900,0.022429751232266426,0.0874771848320961,0.8900930285453796,1
2017,2012-02-02,JNJ,65.94000244140625,65.58999633789062,8282400,0.013686840112010637,0.6335288795332114,0.3527843231956164,-1
2018,2012-02-06,JNJ,65.45999908447266,65.19000244140625,9535700,0.02348908968269825,0.0864904373884201,0.8900204300880432,-1
2019,2012-02-10,JNJ,64.70999908447266,64.5999984741211,13954200,0.07127697207033634,0.026606859639286995,0.9021161496639252,-1
2020,2012-02-13,JNJ,64.9000015258789,64.68000030517578,9662500,0.025740841403603554,0.08276296406984329,0.8914961814880371,1
2021,2012-02-14,JNJ,64.75,64.61000061035156,8978500,0.025782196782529354,0.492275788448751,0.4819420026615262,-1
2022,2012-02-16,JNJ,64.5999984741211,64.91999816894531,8194500,0.8009008169174194,0.04934893548488617,0.14975020289421082,1
2023,2012-02-21,JNJ,65.2300033569336,65.04000091552734,8081700,0.04888526722788811,0.30169407029946643,0.6494206935167313,1
2024,2012-02-22,JNJ,65.08000183105469,65.0,8150600,0.024480624124407768,0.033937662839889526,0.9415817260742188,-1
2025,2012-02-23,JNJ,65.19000244140625,65.0999984741211,8991500,0.04349123686552048,0.026591232046484947,0.929917573928833,1
2026,2012-02-27,JNJ,64.26000213623047,64.44999694824219,8523000,0.3747105021029711,0.043474155788620315,0.5818153681854407,-1
2027,2012-03-05,JNJ,64.69000244140625,64.91000366210938,7601000,0.012970078736543655,0.9331815838813782,0.05384836718440056,1
2028,2012-03-08,JNJ,64.94999694824219,64.8499984741211,11311100,0.6388570722192526,0.044579644687473774,0.3165632542222738,1
2029,2012-03-12,JNJ,64.55000305175781,65.0999984741211,7284700,0.22696421419580778,0.0524159154544274,0.7206199069817861,1
2030,2012-03-14,JNJ,65.20999908447266,65.08000183105469,9612200,0.036273468285799026,0.04545922949910164,0.9182673096656799,-1
2031,2012-03-15,JNJ,64.93000030517578,65.06999969482422,11372900,0.06368844956159592,0.012562109157443047,0.9237493872642517,-1
2032,2012-03-16,JNJ,65.19999694824219,65.12000274658203,17707000,0.025974501855671406,0.02126379683613777,0.952761709690094,1
2033,2012-03-19,JNJ,64.94999694824219,65.20999908447266,7321800,0.02777056396007538,0.08792063593864441,0.8843088150024414,1
2034,2012-03-21,JNJ,64.95999908447266,64.76000213623047,7839600,0.08987300097942352,0.01496716309338808,0.8951598405838013,-1
2035,2012-03-22,JNJ,64.68000030517578,64.45999908447266,10621300,0.026952536776661873,0.03893657028675079,0.9341108798980713,-1
2036,2012-03-23,JNJ,64.48999786376953,64.55000305175781,8062500,0.16269069910049438,0.009575506672263145,0.8277338147163391,1
2037,2012-03-26,JNJ,64.88999938964844,65.16999816894531,8503800,0.5533936806023121,0.026936096139252186,0.4196702515085538,1
2038,2012-03-27,JNJ,65.33000183105469,65.4000015258789,10723800,0.3535710697372754,0.3284970987588167,0.31793180542687577,1
2039,2012-03-29,JNJ,65.27999877929688,65.54000091552734,9553300,0.06412587314844131,0.04519433528184891,0.8906798362731934,-1
2040,2012-04-03,JNJ,66.12000274658203,65.87999725341797,9128400,0.1412556767463684,0.012730307877063751,0.8460140228271484,-1
2041,2012-04-09,JNJ,64.94999694824219,64.91999816894531,6363400,0.13281906605698168,0.22113659512251616,0.6460443250834942,-1
2042,2012-04-10,JNJ,64.80999755859375,64.19999694824219,12793200,0.7123211622238159,0.00824385229498148,0.27943500876426697,-1
2043,2012-04-11,JNJ,64.69000244140625,64.12999725341797,10434100,0.863521158695221,0.03616786003112793,0.10031094402074814,-1
2044,2012-04-12,JNJ,64.05000305175781,64.1500015258789,13122300,0.029996195808053017,0.048545315861701965,0.9214584827423096,1
2045,2012-04-16,JNJ,63.720001220703125,63.97999954223633,10502400,0.312612592553099,0.03458100060621897,0.6528064012527466,1
2046,2012-04-17,JNJ,64.2300033569336,64.22000122070312,18322900,0.23819380898315173,0.18468792435641473,0.5771182725349298,1
2047,2012-04-18,JNJ,63.900001525878906,63.2599983215332,20567700,0.3178347758948803,0.308625602722168,0.3735396355390549,-1
2048,2012-04-19,JNJ,63.220001220703125,63.029998779296875,15189000,0.3043205589056015,0.39926500618457794,0.29641442000865936,-1
2049,2012-04-23,JNJ,63.5,63.369998931884766,10120900,0.02722388133406639,0.06282202899456024,0.9099540710449219,-1
2050,2012-04-25,JNJ,63.959999084472656,64.43000030517578,11162800,0.3484210502356291,0.20518622174859047,0.44639273546636105,1
2051,2012-04-26,JNJ,64.41000366210938,64.75,9139200,0.9380765557289124,0.01780359260737896,0.04411980137228966,1
2052,2012-04-30,JNJ,64.8499984741211,65.0999984741211,11362300,0.03224913403391838,0.051451850682497025,0.916299045085907,1
2053,2012-05-07,JNJ,64.58000183105469,64.80000305175781,8387800,0.451705239713192,0.0511543694883585,0.4971403479576111,1
2054,2012-05-09,JNJ,64.58999633789062,64.27999877929688,10649400,0.04810374602675438,0.026662577874958515,0.9252336919307709,-1
2055,2012-05-14,JNJ,64.02999877929688,63.93000030517578,39687800,0.029132870957255363,0.0481947585940361,0.9226723909378052,-1
2056,2012-05-22,JNJ,63.400001525878906,63.52000045776367,8409300,0.10259044915437698,0.48735731467604637,0.4100522231310606,1
2057,2012-05-23,JNJ,63.400001525878906,63.27000045776367,11269100,0.1450672149658203,0.28495147824287415,0.5699812769889832,-1
2058,2012-05-24,JNJ,62.88999938964844,63.099998474121094,9309400,0.032663699239492416,0.08415345847606659,0.8831828236579895,-1
2059,2012-05-29,JNJ,62.84000015258789,62.59000015258789,10089700,0.11477597057819366,0.02600178774446249,0.8592222630977631,1
2060,2012-05-31,JNJ,62.36000061035156,62.43000030517578,13297100,0.024791831150650978,0.05735348351299763,0.9178546965122223,1
2061,2012-06-01,JNJ,62.040000915527344,61.779998779296875,12061100,0.1794867366552353,0.028133058920502663,0.792380154132843,-1
2062,2012-06-04,JNJ,62.040000915527344,62.34000015258789,9200000,0.20793488062918186,0.47140875924378633,0.3206564001739025,1
2063,2012-06-05,JNJ,62.15999984741211,62.209999084472656,9523400,0.6961079835891724,0.13399247825145721,0.16989952325820923,-1
2064,2012-06-06,JNJ,62.09000015258789,62.79999923706055,11562500,0.17296473681926727,0.011298749595880508,0.8157365322113037,1
2065,2012-06-07,JNJ,63.18000030517578,62.79999923706055,12959300,0.02467207796871662,0.03217337653040886,0.9431545734405518,-1
2066,2012-06-08,JNJ,62.540000915527344,62.97999954223633,11249500,0.012650879099965096,0.8399556875228882,0.14739343523979187,1
2067,2012-06-11,JNJ,62.970001220703125,62.119998931884766,12226400,0.9524673819541931,0.014198503457009792,0.03333401307463646,-1
2068,2012-06-12,JNJ,62.15999984741211,63.08000183105469,26655400,0.5004622973501682,0.016701324610039592,0.48283636942505836,1
2069,2012-06-13,JNJ,64.23999786376953,64.44999694824219,98440200,0.5408427510410547,0.057765538617968556,0.4013917040079832,1
2070,2012-06-14,JNJ,64.3499984741211,65.44999694824219,34314900,0.24640165269374847,0.009002931416034698,0.744595468044281,1
2071,2012-06-15,JNJ,65.9000015258789,66.01000213623047,25992800,0.5569609999656677,0.06240439787507057,0.380634605884552,1
2072,2012-06-20,JNJ,66.77999877929688,67.0,21254600,0.4966928828507662,0.25511882174760103,0.24818822368979454,1
2073,2012-06-21,JNJ,66.55000305175781,66.38999938964844,24545300,0.08700400590896606,0.01607208140194416,0.8969238996505737,-1
2074,2012-06-22,JNJ,66.66000366210938,66.62999725341797,18965700,0.041668154299259186,0.02839074470102787,0.9299411177635193,1
2075,2012-06-25,JNJ,66.26000213623047,66.5,13734500,0.29149555414915085,0.01330588012933731,0.6951985657215118,-1
2076,2012-06-26,JNJ,66.55999755859375,66.41999816894531,11100000,0.10800821334123611,0.021850227378308773,0.8701415657997131,-1
2077,2012-06-29,JNJ,67.30000305175781,67.55999755859375,18286000,0.052252139896154404,0.019168397411704063,0.9285795092582703,1
2078,2012-07-03,JNJ,67.95999908447266,68.04000091552734,8902400,0.06654399633407593,0.046062203124165535,0.8873938024044037,1
2079,2012-07-09,JNJ,67.73999786376953,67.77999877929688,12485900,0.16934541737039885,0.020742729927102726,0.809911847114563,1
2080,2012-07-11,JNJ,68.02999877929688,67.9000015258789,12026100,0.12407016009092331,0.01324611995369196,0.8626837134361267,1
2081,2012-07-13,JNJ,67.79000091552734,68.61000061035156,13238800,0.7853275537490845,0.019177847541868687,0.19549457728862762,1
2082,2012-07-16,JNJ,68.47000122070312,68.44999694824219,12921500,0.034510742872953415,0.295256644487381,0.6702325940132141,-1
2083,2012-07-17,JNJ,67.83999633789062,69.0,24201900,0.30592590472143555,0.3078409380072521,0.3862331345056494,1
2084,2012-07-18,JNJ,68.73999786376953,69.37000274658203,15616200,0.5777988831202189,0.037932614174981914,0.3842685092240572,1
2085,2012-07-19,JNJ,69.25,69.52999877929688,13499500,0.03743991255760193,0.040050458163022995,0.9225096106529236,1
2086,2012-07-24,JNJ,68.0999984741211,67.3499984741211,12145700,0.039318639785051346,0.019029628485441208,0.9416517019271851,-1
2087,2012-07-25,JNJ,67.66999816894531,67.52999877929688,9882200,0.07239773869514465,0.015909448266029358,0.9116928577423096,1
2088,2012-07-30,JNJ,69.37000274658203,69.44999694824219,8379500,0.040640552528202534,0.3662738907150924,0.593085527420044,-1
2089,2012-07-31,JNJ,69.25,69.22000122070312,10313900,0.09468653611838818,0.035974619910120964,0.8693388104438782,-1
2090,2012-08-01,JNJ,69.4800033569336,69.37999725341797,11681700,0.8707222938537598,0.019215784966945648,0.11006196588277817,1
2091,2012-08-03,JNJ,68.9800033569336,69.12000274658203,10898800,0.030908675864338875,0.8681148886680603,0.10097646713256836,1
2092,2012-08-06,JNJ,69.18000030517578,68.83999633789062,8723200,0.026193439960479736,0.7425823211669922,0.23122428357601166,-1
2093,2012-08-14,JNJ,68.73999786376953,68.63999938964844,8217800,0.36508171260356903,0.043040938675403595,0.5918772965669632,1
2094,2012-08-16,JNJ,68.44000244140625,68.19999694824219,13518500,0.6332873106002808,0.22163158655166626,0.1450810730457306,-1
2095,2012-08-17,JNJ,68.12000274658203,67.80000305175781,11999500,0.07088910043239594,0.016441235318779945,0.9126696586608887,-1
2096,2012-08-23,JNJ,67.80000305175781,67.73999786376953,9062700,0.47443363070487976,0.013169016689062119,0.512397289276123,-1
2097,2012-08-27,JNJ,67.54000091552734,67.48999786376953,8761000,0.9378792643547058,0.012037979438900948,0.050082799047231674,-1
2098,2012-08-29,JNJ,67.27999877929688,67.37000274658203,9609500,0.2201637625694275,0.019383996725082397,0.7604522705078125,-1
2099,2012-08-31,JNJ,67.44999694824219,67.43000030517578,10151800,0.7391559481620789,0.20934531092643738,0.05149869993329048,1
2100,2012-09-04,JNJ,67.48999786376953,67.26000213623047,8402700,0.025627050548791885,0.8217703700065613,0.15260261297225952,-1
2101,2012-09-05,JNJ,67.44000244140625,67.2699966430664,9266000,0.8400383591651917,0.01001053862273693,0.14995114505290985,1
2102,2012-09-06,JNJ,67.70999908447266,67.83999633789062,13075500,0.04035935178399086,0.02425631880760193,0.9353843331336975,1
2103,2012-09-10,JNJ,67.98999786376953,68.18000030517578,11441300,0.9061746001243591,0.01748427003622055,0.07634112238883972,1
2104,2012-09-11,JNJ,68.36000061035156,68.19999694824219,8821700,0.43751609325408936,0.049513332545757294,0.5129705667495728,1
2105,2012-09-12,JNJ,68.37000274658203,68.1500015258789,8230700,0.07974063605070114,0.009249995462596416,0.9110093712806702,-1
2106,2012-09-13,JNJ,68.01000213623047,68.98999786376953,13006300,0.04177997261285782,0.017565231770277023,0.9406548142433167,1
2107,2012-09-18,JNJ,68.08000183105469,68.55000305175781,8063100,0.6675861775875092,0.050818685752650104,0.28159510778884095,1
2108,2012-09-24,JNJ,68.87999725341797,69.0,9082100,0.025280280970036983,0.47025442495942116,0.5044652968645096,-1
2109,2012-09-25,JNJ,69.01000213623047,69.31999969482422,11625400,0.295459342499574,0.06104747702678045,0.643493190407753,1
2110,2012-09-27,JNJ,69.08999633789062,69.01000213623047,8253200,0.01998996175825596,0.052780549973249435,0.9272294640541077,1
2111,2012-09-28,JNJ,68.7699966430664,68.91000366210938,10293200,0.3402126133441925,0.010046067647635937,0.6497413516044617,-1
2112,2012-10-02,JNJ,69.12000274658203,68.95999908447266,10062700,0.35855322517454624,0.0352762620896101,0.6061705499887466,-1
2113,2012-10-09,JNJ,68.62000274658203,68.41000366210938,15365900,0.042719507589936256,0.28166493168100715,0.6756155490875244,-1
2114,2012-10-12,JNJ,68.18000030517578,67.97000122070312,8685500,0.8808543086051941,0.020728029310703278,0.09841767698526382,-1
2115,2012-10-15,JNJ,68.18000030517578,68.5999984741211,14868000,0.09380191192030907,0.17753439086178938,0.7286637226740519,1
2116,2012-10-16,JNJ,69.30000305175781,69.55000305175781,13688800,0.37974188352624577,0.19832458740307224,0.4219335414883163,1
2117,2012-10-17,JNJ,69.7300033569336,71.0,26522700,0.6460750525196394,0.05937042459845543,0.29455453157424927,1
2118,2012-10-23,JNJ,71.16999816894531,70.88999938964844,11086000,0.5645813345909119,0.01806452125310898,0.41735416650772095,-1
2119,2012-10-24,JNJ,70.98999786376953,70.73999786376953,8572000,0.029798450879752636,0.03754740860313177,0.9326541125774384,-1
2120,2012-10-25,JNJ,71.01000213623047,71.13999938964844,9672700,0.07806713134050369,0.011694028973579407,0.9102388024330139,1
2121,2012-11-01,JNJ,71.0999984741211,71.5,11226000,0.47636790946125984,0.20321418903768063,0.32041793316602707,1
2122,2012-11-07,JNJ,70.69000244140625,70.33999633789062,12719700,0.04924633353948593,0.5761758685112,0.3745778203010559,-1
2123,2012-11-08,JNJ,70.1500015258789,69.6500015258789,12652100,0.45152658969163895,0.45406232215464115,0.09441104531288147,-1
2124,2012-11-12,JNJ,69.79000091552734,69.68000030517578,9761000,0.29237793665379286,0.44256190583109856,0.26506015099585056,-1
2125,2012-11-14,JNJ,69.62999725341797,69.2699966430664,10470700,0.45656372560188174,0.4607788370922208,0.08265743032097816,-1
2126,2012-11-15,JNJ,68.98999786376953,69.06999969482422,11803600,0.024803858250379562,0.2680493891239166,0.7071467638015747,-1
2127,2012-11-16,JNJ,68.87000274658203,69.19000244140625,14272300,0.35359254479408264,0.3059544265270233,0.34045305848121643,1
2128,2012-11-19,JNJ,69.54000091552734,69.25,12337400,0.945985347032547,0.016474348958581686,0.037540373392403126,1
2129,2012-11-20,JNJ,69.26000213623047,69.66999816894531,9859500,0.06794718839228153,0.025893835350871086,0.9061589539051056,1
2130,2012-11-28,JNJ,68.70999908447266,69.29000091552734,9983200,0.39602482318878174,0.030739907175302505,0.573235273361206,1
2131,2012-11-29,JNJ,69.47000122070312,69.22000122070312,9853400,0.043870192021131516,0.19031201303005219,0.7658178806304932,-1
2132,2012-11-30,JNJ,69.38999938964844,69.7300033569336,13480700,0.16813364904373884,0.4169416055083275,0.4149246932938695,1
2133,2012-12-03,JNJ,69.80000305175781,69.6500015258789,9928900,0.06688791513442993,0.011792251840233803,0.921319842338562,-1
2134,2012-12-05,JNJ,69.93000030517578,69.97000122070312,11037100,0.2774432897567749,0.6716802716255188,0.050876498222351074,1
2135,2012-12-06,JNJ,70.33999633789062,70.05000305175781,9459200,0.16147243976593018,0.01833794079720974,0.8201895952224731,1
2136,2012-12-07,JNJ,70.04000091552734,70.44999694824219,10021300,0.9225304126739502,0.012187154032289982,0.0652824267745018,1
2137,2012-12-10,JNJ,70.26000213623047,70.5999984741211,9700300,0.5278870388865471,0.013896444346755743,0.45821651071310043,1
2138,2012-12-12,JNJ,71.20999908447266,70.95999908447266,11783300,0.05496862158179283,0.1489147669635713,0.7961165904998779,-1
2139,2012-12-19,JNJ,70.91000366210938,70.62999725341797,11865600,0.4861246570944786,0.033542906399816275,0.4803324583917856,-1
2140,2012-12-21,JNJ,70.55999755859375,70.2699966430664,22142300,0.020955979824066162,0.0338367223739624,0.9452072978019714,-1
2141,2012-12-26,JNJ,69.94999694824219,70.16999816894531,7737300,0.7514548897743225,0.012958096340298653,0.23558706045150757,1
2142,2012-12-28,JNJ,69.83999633789062,69.4800033569336,9691100,0.03973400965332985,0.2495187222957611,0.7107473015785217,-1
2143,2013-01-02,JNJ,71.0199966430664,70.83999633789062,12874200,0.22635097553332648,0.15111944327751795,0.6225295886397362,1
2144,2013-01-03,JNJ,70.9800033569336,70.73999786376953,9598300,0.08289177715778351,0.009177950210869312,0.9079302549362183,-1
2145,2013-01-04,JNJ,71.23999786376953,71.55000305175781,11631800,0.5073576970025897,0.02542530302889645,0.46721700858324766,1
2146,2013-01-07,JNJ,71.5,71.4000015258789,7548800,0.06499529133240382,0.02205901810278495,0.9129456679026285,-1
2147,2013-01-08,JNJ,71.30999755859375,71.41000366210938,9825300,0.03699445724487305,0.02228224277496338,0.9407232403755188,1
2148,2013-01-10,JNJ,71.80999755859375,72.19000244140625,11888500,0.2491103895008564,0.43541696667671204,0.31547268480062485,1
2149,2013-01-11,JNJ,72.19000244140625,72.3499984741211,7766700,0.7846968770027161,0.016491901595145464,0.19881117343902588,1
2150,2013-01-16,JNJ,72.26000213623047,72.58000183105469,8779900,0.4556514695286751,0.18841044325381517,0.3559380918741226,1
2151,2013-01-18,JNJ,72.9000015258789,73.2300033569336,13558600,0.16837863624095917,0.3723690478752057,0.45925229353209335,1
2152,2013-01-22,JNJ,72.91999816894531,72.69000244140625,11469800,0.2607328059151769,0.2546129421330988,0.4846542522311211,-1
2153,2013-01-25,JNJ,73.12999725341797,73.91999816894531,10421500,0.04423650726675987,0.8642075657844543,0.0915558710694313,1
2154,2013-02-06,JNJ,74.56999969482422,75.38999938964844,12084000,0.6584908962249756,0.06771820038557053,0.2737908363342285,1
2155,2013-02-07,JNJ,74.81999969482422,75.05999755859375,9798200,0.47204319667071104,0.494515735656023,0.03344106674194336,-1
2156,2013-02-12,JNJ,75.41999816894531,75.80000305175781,7598900,0.030785543844103813,0.26826149225234985,0.70095294713974,1
2157,2013-02-14,JNJ,75.5,75.80999755859375,9681800,0.44600873067975044,0.06881008855998516,0.48518119752407074,1
2158,2013-02-19,JNJ,76.02999877929688,76.95999908447266,9747400,0.10500620864331722,0.022056678775697947,0.8729370832443237,1
2159,2013-02-22,JNJ,76.38999938964844,76.25,8571500,0.026604261249303818,0.39066147804260254,0.5827342867851257,-1
2160,2013-02-25,JNJ,76.47000122070312,75.56999969482422,10603300,0.2363032318651676,0.475953471660614,0.28774329200387,-1
2161,2013-02-26,JNJ,75.87999725341797,75.75,10742100,0.10562064126133919,0.7622860968112946,0.13209325075149536,1
2162,2013-02-28,JNJ,76.2300033569336,76.11000061035156,11806300,0.12906720489263535,0.29041140774885815,0.5805213997761408,-1
2163,2013-03-04,JNJ,76.7300033569336,77.19999694824219,12628000,0.8431955575942993,0.009408917278051376,0.14739550650119781,1
2164,2013-03-06,JNJ,77.69000244140625,77.38999938964844,8535200,0.39693595841526985,0.08596295677125454,0.5171010742584864,-1
2165,2013-03-08,JNJ,77.83999633789062,78.19000244140625,8554100,0.07292239833623171,0.386030639288947,0.5410469770431519,1
2166,2013-03-11,JNJ,77.91999816894531,78.44000244140625,8807600,0.17562147974967957,0.049665093421936035,0.7747134566307068,1
2167,2013-03-12,JNJ,78.5,78.55999755859375,8790500,0.062464771792292595,0.21283389767631888,0.724701315164566,1
2168,2013-03-18,JNJ,78.72000122070312,78.80999755859375,8005400,0.8840793371200562,0.03585303947329521,0.08006766438484192,-1
2169,2013-03-19,JNJ,78.9800033569336,78.86000061035156,7095800,0.19801610708236694,0.010588818229734898,0.7913950681686401,1
2170,2013-03-22,JNJ,79.11000061035156,79.73999786376953,6873100,0.3368816077709198,0.025792088359594345,0.6373262405395508,1
2171,2013-03-25,JNJ,79.83000183105469,79.68000030517578,9616600,0.06983908079564571,0.14494926389306784,0.7852116525173187,-1
2172,2013-03-26,JNJ,79.93000030517578,80.8499984741211,12682900,0.2667928086593747,0.030947386054322124,0.7022598087787628,1
2173,2013-03-28,JNJ,81.37000274658203,81.52999877929688,11332100,0.028400003910064697,0.2656260132789612,0.7059739828109741,1
2174,2013-04-04,JNJ,82.19999694824219,82.41000366210938,10303000,0.052361734211444855,0.7855940461158752,0.16204418614506721,1
2175,2013-04-08,JNJ,81.2699966430664,81.11000061035156,15828500,0.29539476595819,0.328994482755661,0.37561072781682014,-1
2176,2013-04-10,JNJ,81.83000183105469,82.0199966430664,7583200,0.3316508084535599,0.24937668504814306,0.41897250215212506,1
2177,2013-04-11,JNJ,82.13999938964844,82.31999969482422,9882700,0.2630790863186121,0.06923048943281174,0.6676904708147049,1
2178,2013-04-12,JNJ,82.25,82.73999786376953,6987000,0.7920114994049072,0.035038897767663,0.1729496531188488,1
2179,2013-04-15,JNJ,82.72000122070312,81.70999908447266,12385800,0.09707466512918472,0.730682373046875,0.1722429245710373,-1
2180,2013-04-16,JNJ,82.33000183105469,83.44000244140625,12620000,0.34905499080196023,0.2738245679065585,0.37712044920772314,1
2181,2013-04-17,JNJ,83.36000061035156,83.9000015258789,13693300,0.380571098998189,0.027940336149185896,0.5914885550737381,1
2182,2013-04-18,JNJ,83.95999908447266,83.18000030517578,9921500,0.6477515151103338,0.01490805298089981,0.33734042445818585,-1
2183,2013-04-19,JNJ,83.51000213623047,84.48999786376953,10787600,0.48547509995599586,0.1314309307684501,0.3830939183632533,1
2184,2013-04-22,JNJ,84.58999633789062,84.83000183105469,6989900,0.12864530086517334,0.008981402032077312,0.8623733520507812,1
2185,2013-04-25,JNJ,84.54000091552734,85.22000122070312,8689400,0.6273521780967712,0.0474014263600111,0.3252464085817337,1
2186,2013-04-26,JNJ,85.30000305175781,85.12000274658203,6784700,0.04764210991561413,0.10185597091913223,0.8505018949508667,-1
2187,2013-05-01,JNJ,84.5,84.2300033569336,12312100,0.7317042152086893,0.17999144829809666,0.0883043749878804,-1
2188,2013-05-03,JNJ,85.58000183105469,85.75,9213800,0.047234900295734406,0.14809000492095947,0.8046751618385315,1
2189,2013-05-06,JNJ,85.77999877929688,84.68000030517578,8815600,0.11157138645648956,0.03733988106250763,0.8510887026786804,-1
2190,2013-05-08,JNJ,85.4800033569336,85.45999908447266,8044600,0.019951021298766136,0.6723504513502121,0.3076985143125057,-1
2191,2013-05-09,JNJ,85.44999694824219,85.1500015258789,8342000,0.6565189361572266,0.13465876877307892,0.20882217586040497,-1
2192,2013-05-10,JNJ,85.29000091552734,85.76000213623047,7594800,0.16986647248268127,0.014453116804361343,0.8156803846359253,1
2193,2013-05-16,JNJ,87.33000183105469,87.44999694824219,9441900,0.011611166410148144,0.9666656851768494,0.021723195910453796,-1
2194,2013-05-20,JNJ,88.0999984741211,88.01000213623047,7235800,0.10843919217586517,0.01393266674131155,0.8776282072067261,-1
2195,2013-05-21,JNJ,87.94000244140625,88.58999633789062,10099600,0.09317924082279205,0.014118731953203678,0.892702043056488,1
2196,2013-05-23,JNJ,87.11000061035156,87.20999908447266,14446900,0.29364874958992004,0.012533768080174923,0.6938174962997437,-1
2197,2013-05-28,JNJ,87.54000091552734,87.61000061035156,8380200,0.3048654484252135,0.02105206623673439,0.674082487821579,1
2198,2013-06-04,JNJ,84.72000122070312,84.0999984741211,9972000,0.04757587984204292,0.14206841588020325,0.8103557229042053,-1
2199,2013-06-05,JNJ,83.91000366210938,83.68000030517578,9839100,0.2221648246049881,0.015927104279398918,0.7619080543518066,-1
2200,2013-06-07,JNJ,84.95999908447266,84.91000366210938,8907700,0.034003645181655884,0.6019712537527084,0.3640251010656357,1
2201,2013-06-12,JNJ,85.18000030517578,83.73999786376953,8413200,0.06946883350610733,0.016981491819024086,0.9135497212409973,-1
2202,2013-06-13,JNJ,83.5999984741211,84.91000366210938,8570000,0.026334356516599655,0.05157073959708214,0.9220948815345764,1
2203,2013-06-17,JNJ,85.37000274658203,85.62999725341797,8429100,0.496480268239975,0.027185133658349514,0.47633460760116575,1
2204,2013-06-18,JNJ,85.75,86.36000061035156,7233600,0.07462433725595474,0.014863342046737671,0.9105122685432434,1
2205,2013-06-21,JNJ,83.0,83.19999694824219,20715800,0.02421269379556179,0.9596076607704163,0.016179624944925308,1
2206,2013-06-26,JNJ,85.94999694824219,86.98999786376953,11966500,0.31877902150154114,0.5100165009498596,0.17120443284511566,1
2207,2013-07-01,JNJ,85.72000122070312,86.62999725341797,9905200,0.10558044165372849,0.011539549566805363,0.8828799724578857,1
2208,2013-07-05,JNJ,87.58000183105469,87.87000274658203,5403600,0.21457110345363617,0.018330490216612816,0.7670984268188477,1
2209,2013-07-12,JNJ,89.69000244140625,89.98999786376953,7590600,0.5522442112366358,0.06090105511248112,0.38685471812884015,1
2210,2013-07-15,JNJ,89.91000366210938,90.4000015258789,13343200,0.9291743040084839,0.022539814934134483,0.048285871744155884,1
2211,2013-07-16,JNJ,91.04000091552734,90.4000015258789,11409200,0.4369145842889945,0.25406988917125595,0.3090155312998427,-1
2212,2013-07-17,JNJ,90.58000183105469,90.12999725341797,12832200,0.2898473585290568,0.24145425350538322,0.46869835896151407,-1
2213,2013-07-19,JNJ,90.23999786376953,92.2300033569336,12506300,0.6380071043968201,0.019409850239753723,0.3425831198692322,1
2214,2013-07-26,JNJ,92.31999969482422,92.83000183105469,8663700,0.016725193709135056,0.9169279336929321,0.0663469061255455,1
2215,2013-07-30,JNJ,93.47000122070312,93.16999816894531,8863000,0.8187896609306335,0.012506083585321903,0.16870428621768951,-1
2216,2013-08-02,JNJ,93.55999755859375,94.38999938964844,8503100,0.7470312416553497,0.06037035305052996,0.19259840995073318,1
2217,2013-08-05,JNJ,94.05000305175781,93.80000305175781,7192400,0.039714218427737556,0.03738067764788866,0.9229050874710083,-1
2218,2013-08-06,JNJ,93.87999725341797,93.80999755859375,6415000,0.05726988986134529,0.05855903401970863,0.8841710090637207,1
2219,2013-08-07,JNJ,93.5999984741211,93.66000366210938,9056900,0.20484218001365662,0.5151062607765198,0.2800515592098236,-1
2220,2013-08-12,JNJ,92.08000183105469,92.0,11012300,0.5677496194839478,0.0089044701308012,0.4233459234237671,-1
2221,2013-08-14,JNJ,92.79000091552734,90.69999694824219,12716800,0.043088868260383606,0.02598155103623867,0.9309295415878296,-1
2222,2013-08-15,JNJ,90.31999969482422,89.55000305175781,12010700,0.5633624643087387,0.07048524916172028,0.36615231074392796,-1
2223,2013-08-19,JNJ,89.47000122070312,90.44999694824219,8687000,0.0343937911093235,0.03284765034914017,0.9327585101127625,1
2224,2013-08-20,JNJ,90.55000305175781,89.7300033569336,8559200,0.020008668303489685,0.5355995893478394,0.444391667842865,-1
2225,2013-08-27,JNJ,86.97000122070312,86.16999816894531,9941200,0.03227582573890686,0.8459944725036621,0.12172963470220566,-1
2226,2013-08-30,JNJ,86.77999877929688,86.41000366210938,7471300,0.46647822856903076,0.00982432160526514,0.5236974358558655,-1
2227,2013-09-06,JNJ,87.22000122070312,87.16000366210938,10034900,0.03583525400608778,0.48927132226526737,0.47489342372864485,1
2228,2013-09-12,JNJ,89.30000305175781,89.01000213623047,7938500,0.717995285987854,0.030285941436886787,0.25171875953674316,-1
